title,doi,pmid,pmcid,journal,issn,publisher,container_title,first_author,publication_date,publication_tier,paper_url,accession,repository,dataset_url,downloadable,download_status,total_size_bytes,file_count,file_manifest,species,is_human,cancer_type_raw,cancer_type,cancer_subtype,tissue,patient_count,sample_count,section_count,cell_count,gene_panel_size,fresh_frozen_or_ffpe,xenium_panel,xenium_role,xenium_reason,paired_scrna,paired_snrna,paired_histology,paired_protein,paired_clinical,foundation_model_related,model_name,model_task,training_sample_count,training_cell_count,model_code_url,model_weights_url,training_data_public,evidence,evidence_text,confidence_score,manual_review_required,source_updated_at,first_seen_at,last_checked_at,source
Identification of high-risk cells in single-cell spatially resolved transcriptomics data using Diagnostic Evidence GAuge of Single-cells with spatial smoothing.,,41934088,,"Bioinformatics (Oxford, England)",,,,,2026 May 3,,https://pubmed.ncbi.nlm.nih.gov/41934088/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643111Z,2026-07-17T05:46:22.643112Z,pubmed
Benchmarking tools for deciphering cellular crosstalk in spatially-resolved transcriptomics.,,41952215,,Genome biology,,,,,2026 Apr 8,,https://pubmed.ncbi.nlm.nih.gov/41952215/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643100Z,2026-07-17T05:46:22.643100Z,pubmed
SpNeigh: spatial neighborhood and differential expression analysis for high-resolution spatial transcriptomics.,,41972009,,NAR genomics and bioinformatics,,,,,2026 Jun,,https://pubmed.ncbi.nlm.nih.gov/41972009/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643091Z,2026-07-17T05:46:22.643091Z,pubmed
Single-cell and spatial transcriptomics reveal that the CXCL12-CXCR4 axis drives the immune-desert phenotype in small cell lung cancer by recruiting immunosuppressive CXCR4(+) neutrophils and S100A8(+) monocytes.,,41991241,,Journal for immunotherapy of cancer,,,,,2026 Apr 16,,https://pubmed.ncbi.nlm.nih.gov/41991241/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643083Z,2026-07-17T05:46:22.643084Z,pubmed
Spatially resolved T cell receptor diversity mapping uncovers variability of the cancer immune microenvironment.,,42034048,,EBioMedicine,,,,,2026 May,,https://pubmed.ncbi.nlm.nih.gov/42034048/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643076Z,2026-07-17T05:46:22.643076Z,pubmed
Personalizing the treatment of head and neck cancer in vitro: The 3D-OTC model.,,42035072,,BMC medicine,,,,,2026 Apr 25,,https://pubmed.ncbi.nlm.nih.gov/42035072/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643064Z,2026-07-17T05:46:22.643065Z,pubmed
"Interpretable, flexible and spatially aware integration of multiple spatial transcriptomics datasets from diverse sources.",,42045691,,Nature genetics,,,,,2026 May,,https://pubmed.ncbi.nlm.nih.gov/42045691/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643057Z,2026-07-17T05:46:22.643057Z,pubmed
DiffBulk: Enhancing Spatial Transcriptomic Prediction With Diffusion-Based Training.,,42048193,,IEEE transactions on medical imaging,,,,,2026 Jul,,https://pubmed.ncbi.nlm.nih.gov/42048193/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643050Z,2026-07-17T05:46:22.643050Z,pubmed
Spatial atlas of diabetic kidney disease reveals a B cell-rich subgroup.,,42056516,,Nature,,,,,2026 May,,https://pubmed.ncbi.nlm.nih.gov/42056516/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643042Z,2026-07-17T05:46:22.643043Z,pubmed
"Resolving sensitivity, specificity and signal contamination in Xenium spatial transcriptomics.",,42062553,,Nature methods,,,,,2026 Jun,,https://pubmed.ncbi.nlm.nih.gov/42062553/,,,,,,,0,[],,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:22.643034Z,2026-07-17T05:46:22.643035Z,pubmed
Conventional type-1 DC density is associated with checkpoint inhibitor response across multiple types of cancer.,,42065248,,The Journal of clinical investigation,,,,,2026 May 1,,https://pubmed.ncbi.nlm.nih.gov/42065248/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643026Z,2026-07-17T05:46:22.643026Z,pubmed
Evidence of off-target probe binding affecting 10x Genomics Xenium gene panels compromise accuracy of spatial transcriptomic profiling.,,42065925,,eLife,,,,,2026 May 1,,https://pubmed.ncbi.nlm.nih.gov/42065925/,,,,,,,0,[],,False,,,,,,,,,,,,primary_dataset,New profiling/generation with Xenium is stated,False,False,False,False,False,False,,,,,,,,[],,0.9,True,,2026-07-17T05:46:22.643018Z,2026-07-17T05:46:22.643019Z,pubmed
Dissecting the coordinated progression of cell states in spatial transcriptomics with CoPro.,,42079111,,bioRxiv : the preprint server for biology,,,,,2026 Apr 21,,https://pubmed.ncbi.nlm.nih.gov/42079111/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.643010Z,2026-07-17T05:46:22.643011Z,pubmed
A multi-omics dissection of INHBA(+) CAF-mediated epithelial-mesenchymal transition and immune suppression in colorectal cancer.,,42143353,,Journal of translational medicine,,,,,2026 May 16,,https://pubmed.ncbi.nlm.nih.gov/42143353/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642998Z,2026-07-17T05:46:22.642998Z,pubmed
"Accurate, scalable and cross-platform cell identification for high-resolution spatial transcriptomics.",,42162410,,Nature genetics,,,,,2026 Jun,,https://pubmed.ncbi.nlm.nih.gov/42162410/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642990Z,2026-07-17T05:46:22.642990Z,pubmed
Spatially resolved transcriptomic and proteomic profiling reveals cell interaction programs that predict Barrett's esophagus progression.,,42182448,,bioRxiv : the preprint server for biology,,,,,2026 May 12,,https://pubmed.ncbi.nlm.nih.gov/42182448/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642980Z,2026-07-17T05:46:22.642980Z,pubmed
Single-cell spatial transcriptional profiling of pancreatic ductal adenocarcinoma uncovers key immune-modulating and pro-metastatic mechanisms.,,42214806,,Cancer letters,,,,,2026 Sep 1,,https://pubmed.ncbi.nlm.nih.gov/42214806/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642973Z,2026-07-17T05:46:22.642973Z,pubmed
Cycle-consistent deep generative modeling unifies cellular states across unpaired spatial and single-cell modalities.,,42244648,,bioRxiv : the preprint server for biology,,,,,2026 May 26,,https://pubmed.ncbi.nlm.nih.gov/42244648/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642965Z,2026-07-17T05:46:22.642965Z,pubmed
"Single-cell spatial transcriptomics of formalin-fixed, paraffin-embedded biopsies reveals colitis-associated cell networks.",,42262875,,The Journal of clinical investigation,,,,,2026 Jul 15,,https://pubmed.ncbi.nlm.nih.gov/42262875/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642957Z,2026-07-17T05:46:22.642957Z,pubmed
HyperNiche: Learning Heterophilic Cellular Niches with Hypergraph Neural Networks.,,42282514,,bioRxiv : the preprint server for biology,,,,,2026 Jun 3,,https://pubmed.ncbi.nlm.nih.gov/42282514/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642950Z,2026-07-17T05:46:22.642950Z,pubmed
Φ-Space ST: A platform-agnostic method to identify cell states in spatial transcriptomics studies.,,42285101,,Cell reports methods,,,,,2026 Jun 12,,https://pubmed.ncbi.nlm.nih.gov/42285101/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642942Z,2026-07-17T05:46:22.642943Z,pubmed
geneSCOPE: gene spatial co-occurrence of pairwise expression.,,42289052,,Briefings in bioinformatics,,,,,2026 May 4,,https://pubmed.ncbi.nlm.nih.gov/42289052/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642932Z,2026-07-17T05:46:22.642933Z,pubmed
SpatialCell AI achieves reference-free single-cell resolution from spot-based spatial transcriptomics through morphology-guided enhancement.,,42304094,,Scientific reports,,,,,2026 Jun 16,,https://pubmed.ncbi.nlm.nih.gov/42304094/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642925Z,2026-07-17T05:46:22.642925Z,pubmed
Spatially interpretable artificial intelligence framework to tailored neoadjuvant dual HER2 blockade in HER2-positive breast cancer.,,42315499,,Signal transduction and targeted therapy,,,,,2026 Jun 19,,https://pubmed.ncbi.nlm.nih.gov/42315499/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642914Z,2026-07-17T05:46:22.642914Z,pubmed
"Spatial Transcriptomics in Ovarian Biology Technologies, Computational Challenges, and Biological Insights.",,42391613,,"Reproduction (Cambridge, England)",,,,,2026 Jul 2,,https://pubmed.ncbi.nlm.nih.gov/42391613/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642902Z,2026-07-17T05:46:22.642903Z,pubmed
Ambiguity-Aware Multi-Stage Cell-Type Annotation for Spatial Transcriptomics.,,42395369,,bioRxiv : the preprint server for biology,,,,,2026 Jun 25,,https://pubmed.ncbi.nlm.nih.gov/42395369/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642894Z,2026-07-17T05:46:22.642895Z,pubmed
NanoCellAnnotator: Formalizing Expert Cell Type Annotation with Large Language Models.,,42395456,,bioRxiv : the preprint server for biology,,,,,2026 Jun 25,,https://pubmed.ncbi.nlm.nih.gov/42395456/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642886Z,2026-07-17T05:46:22.642887Z,pubmed
Spatial Transcriptomics Recontextualizes the Cellular Environment of Conjunctival Melanoma.,,42396297,,medRxiv : the preprint server for health sciences,,,,,2026 Jun 25,,https://pubmed.ncbi.nlm.nih.gov/42396297/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642878Z,2026-07-17T05:46:22.642878Z,pubmed
Conserved minimal CD8 cytotoxic immune-state unit in an IL18R1-associated immune program in hepatocellular carcinoma.,,42406139,,"Cancer immunology, immunotherapy : CII",,,,,2026 Jul 6,,https://pubmed.ncbi.nlm.nih.gov/42406139/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642865Z,2026-07-17T05:46:22.642865Z,pubmed
Riemannian metric learning for alignment of spatial multiomics.,,42412825,,"Bioinformatics (Oxford, England)",,,,,2026 Jul 1,,https://pubmed.ncbi.nlm.nih.gov/42412825/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642854Z,2026-07-17T05:46:22.642855Z,pubmed
D3aist: data-driven detection of atypical interactions in spatial transcriptomics.,,42432480,,BMC genomics,,,,,2026 Jul 11,,https://pubmed.ncbi.nlm.nih.gov/42432480/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642846Z,2026-07-17T05:46:22.642846Z,pubmed
Odon: An ultra-fast viewer for spatial proteomics.,,42435412,,"Bioinformatics (Oxford, England)",,,,,2026 Jul 11,,https://pubmed.ncbi.nlm.nih.gov/42435412/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642838Z,2026-07-17T05:46:22.642838Z,pubmed
Iron-catalyzed oxidative stress reveals an exposome-related ferroptosis-resistant karyomegalic niche in BRCA1-linked renal carcinogenesis.,,42442115,,Redox biology,,,,,2026 Jul 8,,https://pubmed.ncbi.nlm.nih.gov/42442115/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642830Z,2026-07-17T05:46:22.642830Z,pubmed
"Trimodal, uncertainty-guided whole-slide framework for genome-scale spatial expression and image-only virtual perturbation in cancer cohorts.",,42449400,,Genome medicine,,,,,2026 Jul 14,,https://pubmed.ncbi.nlm.nih.gov/42449400/,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:22.642819Z,2026-07-17T05:46:22.642820Z,pubmed
Correction: Comparing Xenium 5K and Visium HD data from identical tissue slide at a pathological perspective.,,42458580,,Journal of experimental & clinical cancer research : CR,,,,,2026 Jul 16,,https://pubmed.ncbi.nlm.nih.gov/42458580/,,,,,,,0,[],,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:22.642793Z,2026-07-17T05:46:22.642799Z,pubmed
Spatial transcriptomics,10.1016/b978-0-443-19110-7.00003-3,,,Handbook of Translational Transcriptomics,,Elsevier,Handbook of Translational Transcriptomics,,,,https://doi.org/10.1016/b978-0-443-19110-7.00003-3,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593184Z,2026-07-17T05:46:21.593185Z,crossref
Spatial Transcriptomics in Pancreatic Cancer: Current Insights and Future Directions,10.52927/jdcr.2025.13.3.288,,,Journal of Digestive Cancer Research,2288-1581,Korean Society of Gastrointestinal Cancer Research,Journal of Digestive Cancer Research,,,,https://doi.org/10.52927/jdcr.2025.13.3.288,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593174Z,2026-07-17T05:46:21.593175Z,crossref
Halo: a pretrained model for whole-cell segmentation from nuclei images in spatial transcriptomics,10.64898/2026.04.02.716237,,,,,openRxiv,,,,,https://doi.org/10.64898/2026.04.02.716237,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593167Z,2026-07-17T05:46:21.593168Z,crossref
A structural equation model for imaging genetics using spatial transcriptomics,10.1101/253443,,,,,openRxiv,,,,,https://doi.org/10.1101/253443,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593159Z,2026-07-17T05:46:21.593159Z,crossref
Abstract 3138: Topological analysis of spatial transcriptomics reveals different spatial interaction patterns in tumor microenvironment of lung cancer,10.1158/1538-7445.am2023-3138,,,Cancer Research,1538-7445,American Association for Cancer Research (AACR),Cancer Research,,,,https://doi.org/10.1158/1538-7445.am2023-3138,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593152Z,2026-07-17T05:46:21.593152Z,crossref
Mapping biology in space: a guide to technologies and workflows in spatial transcriptomics,10.6019/tol.mapping-biology-space-w.2026.00001.1,,,,,EMBL-EBI,,,,,https://doi.org/10.6019/tol.mapping-biology-space-w.2026.00001.1,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593143Z,2026-07-17T05:46:21.593144Z,crossref
Integrating single-cell and spatial transcriptomics to map the rules of neurological conditions,10.6019/tol.spatial-transcriptomics-neuro-w.2026.00001.1,,,,,EMBL-EBI,,,,,https://doi.org/10.6019/tol.spatial-transcriptomics-neuro-w.2026.00001.1,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593135Z,2026-07-17T05:46:21.593135Z,crossref
STANCE: a unified statistical model to detect cell-type-specific spatially variable genes in spatial transcriptomics,10.1101/2024.09.22.614385,,,,,openRxiv,,,,,https://doi.org/10.1101/2024.09.22.614385,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593128Z,2026-07-17T05:46:21.593128Z,crossref
Masked Conditional Diffusion Model with GNN for Spatial Transcriptomics Data Imputation,10.1109/bibm62325.2024.10822627,,,2024 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),,IEEE,2024 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),,,,https://doi.org/10.1109/bibm62325.2024.10822627,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593117Z,2026-07-17T05:46:21.593118Z,crossref
High-resolution imaging of primary human breast cancer and matched lymph nodes for spatial transcriptomics,10.6019/s-biad3080,,,BioStudies Database,,EMBL-EBI,BioStudies Database,,,,https://doi.org/10.6019/s-biad3080,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:21.593109Z,2026-07-17T05:46:21.593109Z,crossref
